Transaction_Id,User_Id,Date,Transaction_Type,Category,Amount,Payment_Mode,Location,Notes,Currency,Amount_clean,Amount_Inr,Amount_USD,Amount_Unknown
T14233,U146,2021-01-11,Expense,Rent,331,Card,Ahmedabad,Uber to office cash,,331.0,,,331.0
T06070,U105,2021-04-27,Expense,Utilities,209,UPI,Bengaluru,Gift,,209.0,,,209.0
T01115,U075,2021-10-11,Expense,Utilities,₹54,Card,Lucknow,Salary,₹,54.0,54.0,,
T02297,U173,,Expense,Entertainment,89,Bank Transfer,Lucknow,Paid electricity bill late,,89.0,,,89.0
T05308,U100,2021-04-14,Expense,Food,$986,Card,Kolkata,Netflix subscription,$,986.0,,986.0,
T06265,U163,2019-03-05,Income,Salary,"63,985",Bank Transfer,Chennai,Uber to office cash,,63985.0,,,63985.0
T09250,U074,2020-05-22,Income,Bonus,"63,602",Cash,Lucknow,Doctor visit via app,,63602.0,,,63602.0
T08603,U030,2021-12-09,Expense,Others,"2,455",Card,Chennai,Netflix subscription,,2455.0,,,2455.0
T03911,U085,2020-06-26,Expense,Rent,185,UPI,Mumbai,Salary,,185.0,,,185.0
T04283,U056,2021-04-26,Expense,Utilities,164,Bank Transfer,Hyderabad,Netflix subscription,,164.0,,,164.0
T11841,U184,,Income,Bonus,"63,849",Cash,Lucknow,Doctor visit,,63849.0,,,63849.0
T02046,U158,2022-11-03,Expense,Rent,264,Bank Transfer,Jaipur,Paid electricity bill,,264.0,,,264.0
T09256,U015,2022-09-19,Expense,Travel,"3,956",Cash,Mumbai,Dinner at resto ,,3956.0,,,3956.0
T05201,U074,2020-10-17,Expense,Travel,"1,216",UPI,Lucknow,Dinner at resto late,,1216.0,,,1216.0
T06905,U048,2019-06-06,Expense,Utilities,96,Card,Bengaluru,Paid electricity bill late,,96.0,,,96.0
T03984,U031,2019-01-11,Income,Other Income,"91,038",Unknown,Unknown,Monthly rent,,91038.0,,,91038.0
T10055,U015,2021-08-01,Expense,Food,203,UPI,Pune,Paid electricity bill,,203.0,,,203.0
T14156,U117,2021-02-25,Expense,Savings,242,Card,Delhi,Uber to office,,242.0,,,242.0
T11585,U092,2022-10-18,Expense,Rent,382,Bank Transfer,Mumbai,Uber to office ,,382.0,,,382.0
T12721,U164,2020-11-26,Expense,Travel,277,Card,Bengaluru,,,277.0,,,277.0
T12468,U066,2019-02-19,Expense,Food,₹341,Cash,Lucknow,Grocery shopping,₹,341.0,341.0,,
T10005,U089,2020-07-12,Expense,Rent,744,Card,Chennai,Netflix subscription cash,,744.0,,,744.0
T11452,U099,2020-04-12,Expense,Rent,466,Card,Mumbai,,,466.0,,,466.0
T09374,U149,2019-06-01,Expense,Rent,591,Bank Transfer,Bengaluru,Netflix subscription cash,,591.0,,,591.0
T12212,U060,2021-09-09,Expense,Food,220,Bank Transfer,Jaipur,Netflix subscription,,220.0,,,220.0
T11281,U166,2020-03-14,Expense,Utilities,878,Unknown,Jaipur,WJtDFXxbOpv2do,,878.0,,,878.0
T02068,U098,2020-11-07,Expense,Utilities,707,Cash,Bengaluru,Uber to office ,,707.0,,,707.0
T06221,U050,2020-03-14,Expense,Unknown,"1,411",Cash,Chennai,Gift,,1411.0,,,1411.0
T01307,U136,2022-02-04,Income,Salary,"67,854",Unknown,Pune,,,67854.0,,,67854.0
T03783,U002,2020-01-12,Expense,Others,318,Unknown,Jaipur,Dinner at resto,,318.0,,,318.0
T14168,U166,2022-12-17,Income,Salary,"70,839",Cash,Kolkata,Salary,,70839.0,,,70839.0
T05472,U142,2022-07-18,Expense,Health,₹585,UPI,Bengaluru,Course fee late,₹,585.0,585.0,,
T09195,U166,2020-02-07,Expense,Savings,480,Cash,Lucknow,Dinner at resto cash,,480.0,,,480.0
T12388,U167,2020-03-29,Expense,Food,$105,UPI,Kolkata,Uber to office ,$,105.0,,105.0,
T06089,U093,2020-03-21,Expense,Food,"1,174",Bank Transfer,Unknown,Uber to office,,1174.0,,,1174.0
T08817,U087,2022-11-20,Expense,Others,289,Cash,Mumbai,Salary,,289.0,,,289.0
T10128,U090,2022-07-24,Expense,Others,394,Cash,Unknown,Netflix subscription,,394.0,,,394.0
T02893,U148,2020-08-03,Expense,Others,54,Card,Delhi,Monthly rent,,54.0,,,54.0
T12616,U003,2019-02-11,Income,Bonus,"60,523",UPI,Hyderabad,Salary,,60523.0,,,60523.0
T03429,U167,2019-06-30,Expense,Rent,133,Bank Transfer,Hyderabad,Gift,,133.0,,,133.0
T08535,U141,2020-04-26,Expense,Travel,202,UPI,Hyderabad,Salary,,202.0,,,202.0
T03830,U102,2021-12-27,Expense,Food,$854,UPI,Hyderabad,Salary,$,854.0,,854.0,
T01483,U087,2019-05-17,Expense,Rent,98,Bank Transfer,Delhi,Netflix subscription ,,98.0,,,98.0
T09304,U186,2022-03-01,Expense,Unknown,642,Cash,Kolkata,Doctor visit,,642.0,,,642.0
T01225,U138,2019-07-14,Expense,Rent,87,UPI,Pune,Salary late,,87.0,,,87.0
T03300,U162,2021-09-05,Expense,Food,"1,810",Cash,Ahmedabad,,,1810.0,,,1810.0
T05413,U087,2021-10-21,Expense,Others,112,Card,Bengaluru,Monthly rent ,,112.0,,,112.0
T03107,U111,2022-03-07,Expense,Education,731,Card,Jaipur,Grocery shopping,,731.0,,,731.0
T05577,U118,2020-01-20,Expense,Rent,260,Bank Transfer,Chennai,Dinner at resto,,260.0,,,260.0
T00685,U152,2019-02-04,Expense,Food,480,Bank Transfer,Lucknow,Course fee,,480.0,,,480.0
T08992,U118,2022-02-23,Expense,Travel,"1,100",Card,Chennai,Paid electricity bill,,1100.0,,,1100.0
T11660,U062,2019-04-13,Expense,Food,810,Cash,Lucknow,Gift,,810.0,,,810.0
T04217,U037,,Expense,Utilities,"2,754",UPI,Ahmedabad,Doctor visit,,2754.0,,,2754.0
T02190,U016,2019-12-08,Expense,Rent,73,Bank Transfer,Jaipur,Salary,,73.0,,,73.0
T04178,U115,2020-10-21,Expense,Travel,593,UPI,Lucknow,Paid electricity bill,,593.0,,,593.0
T09556,U154,2020-01-11,Expense,Food,"$1,479",Card,Ahmedabad,rn4ycEhT4zZJ5aYMG1,$,1479.0,,1479.0,
T09703,U115,2022-12-01,Expense,Education,"2,189",Cash,Bengaluru,Grocery shopping,,2189.0,,,2189.0
T14390,U183,2021-07-27,Expense,Food,158,UPI,Chennai,,,158.0,,,158.0
T01270,U080,2022-02-09,Expense,Savings,660,Cash,Chennai,Gift via app,,660.0,,,660.0
T03567,U112,,Expense,Entertainment,"1,983",UPI,Pune,Grocery shopping,,1983.0,,,1983.0
T10569,U181,2020-07-13,Expense,Food,850,Card,Unknown,Paid electricity bill late,,850.0,,,850.0
T11400,U084,2019-03-10,Expense,Food,504,Bank Transfer,Chennai,Uber to office,,504.0,,,504.0
T01125,U187,2020-03-20,Expense,Travel,428,UPI,Mumbai,Netflix subscription,,428.0,,,428.0
T10076,U102,2022-02-15,Expense,Entertainment,"1,111",Cash,Chennai,Uber to office,,1111.0,,,1111.0
T01790,U169,2022-10-20,Expense,Entertainment,521,Card,Ahmedabad,Monthly rent,,521.0,,,521.0
T07045,U085,2021-02-11,Expense,Utilities,"4,453",Bank Transfer,Jaipur,Doctor visit,,4453.0,,,4453.0
T11352,U026,2019-08-22,Expense,Food,284,Card,Jaipur,Gift,,284.0,,,284.0
T01434,U141,2020-05-07,Expense,Utilities,309,Unknown,Hyderabad,ZlWzO58s8J9l,,309.0,,,309.0
T03251,U077,2019-12-09,Income,Other Income,"58,097",Card,Kolkata,Gift ,,58097.0,,,58097.0
T04794,U093,2021-02-21,Expense,Food,"₹2,006",Bank Transfer,Bengaluru,Grocery shopping,₹,2006.0,2006.0,,
T07086,U180,2019-04-28,Expense,Rent,828,Bank Transfer,Unknown,Dinner at resto,,828.0,,,828.0
T03565,U068,2019-05-17,Expense,Utilities,909,Card,Unknown,o29rYDkwvT,,909.0,,,909.0
T10365,U071,2019-12-18,Income,Salary,"101,324",Bank Transfer,Bengaluru,Salary late,,101324.0,,,101324.0
T13265,U135,2021-01-21,Expense,Savings,205,Card,Hyderabad,UOu7DatzJQ5L4,,205.0,,,205.0
T09667,U062,2022-05-15,Income,Bonus,"44,656",Card,Kolkata,Uber to office,,44656.0,,,44656.0
T02937,U038,2021-03-16,Expense,Food,617,Cash,Ahmedabad,Monthly rent via app,,617.0,,,617.0
T10382,U183,2020-11-13,Expense,Food,"₹1,555",Card,Lucknow,Grocery shopping,₹,1555.0,1555.0,,
T12881,U126,2019-10-22,Income,Other Income,"68,831",Bank Transfer,Kolkata,Uber to office via app,,68831.0,,,68831.0
T12204,U131,2020-11-22,Expense,Rent,₹241,UPI,Mumbai,Doctor visit,₹,241.0,241.0,,
T00392,U144,2019-11-27,Expense,Food,₹443,UPI,Hyderabad,Pu11KcSJRFC8H0,₹,443.0,443.0,,
T13830,U087,2022-02-14,Expense,Unknown,970,UPI,Bengaluru,Dinner at resto ,,970.0,,,970.0
T06402,U059,2022-07-01,Expense,Rent,266,Card,Bengaluru,Gift,,266.0,,,266.0
T13049,U083,2021-11-24,Expense,Utilities,127,Cash,Jaipur,Monthly rent,,127.0,,,127.0
T12018,U079,2020-03-18,Expense,Food,55,Card,Bengaluru,Uber to office,,55.0,,,55.0
T05057,U192,2021-05-26,Expense,Rent,177,Card,Mumbai,iB2QIvx0FvHLKys,,177.0,,,177.0
T14875,U038,2020-11-24,Expense,Food,564,Bank Transfer,Ahmedabad,Monthly rent,,564.0,,,564.0
T06757,U035,2019-04-17,Expense,Food,₹469,Cash,Kolkata,Uber to office,₹,469.0,469.0,,
T11334,U151,2019-07-09,Expense,Travel,653,UPI,Lucknow,Salary,,653.0,,,653.0
T06520,U168,,Expense,Rent,57,UPI,Lucknow,Uftzk4dsCAQEmKCkxp,,57.0,,,57.0
T05016,U151,2021-08-22,Expense,Utilities,229,Card,Jaipur,Netflix subscription cash,,229.0,,,229.0
T12515,U011,2021-11-25,Expense,Rent,654,Bank Transfer,Kolkata,Netflix subscription ,,654.0,,,654.0
T07107,U097,2020-12-05,Expense,Food,497,Card,Chennai,,,497.0,,,497.0
T14901,U128,2019-09-11,Expense,Rent,91,Bank Transfer,Lucknow,Salary late,,91.0,,,91.0
T09957,U185,2020-08-06,Expense,Rent,"2,414",UPI,Jaipur,Netflix subscription late,,2414.0,,,2414.0
T06980,U134,2022-11-21,Expense,Food,106,Bank Transfer,Chennai,Gift ,,106.0,,,106.0
T11599,U001,2022-05-04,Expense,Food,240,Card,Lucknow,Monthly rent,,240.0,,,240.0
T13122,U148,2021-07-15,Expense,Rent,₹445,Cash,Mumbai,Netflix subscription,₹,445.0,445.0,,
T11346,U027,2022-07-14,Expense,Travel,"1,950",Cash,Pune,Course fee late,,1950.0,,,1950.0
T01969,U192,2019-05-25,Expense,Food,₹881,Card,Bengaluru,Uber to office,₹,881.0,881.0,,
T13975,U018,2019-02-21,Expense,Utilities,"1,052",Bank Transfer,Kolkata,Course fee cash,,1052.0,,,1052.0
T05485,U145,2020-06-14,Expense,Rent,352,Card,Mumbai,Monthly rent,,352.0,,,352.0
T00507,U039,2019-04-27,Expense,Food,374,Card,Delhi,,,374.0,,,374.0
T02126,U005,2019-12-14,Expense,Health,83,Card,Pune,Netflix subscription,,83.0,,,83.0
T12423,U146,2022-06-30,Expense,Travel,₹185,Unknown,Bengaluru,Course fee,₹,185.0,185.0,,
T09922,U087,2021-04-11,Expense,Utilities,540,Card,Bengaluru,Uber to office,,540.0,,,540.0
T12301,U092,2019-04-06,Expense,Utilities,343,Card,Hyderabad,Monthly rent,,343.0,,,343.0
T10115,U167,2022-09-29,Expense,Unknown,49,Card,Ahmedabad,Paid electricity bill ,,49.0,,,49.0
T09725,U079,2021-03-09,Income,Salary,"41,043",Bank Transfer,Hyderabad,,,41043.0,,,41043.0
T11146,U150,2021-04-22,Income,Other Income,"67,277",Card,Lucknow,Grocery shopping cash,,67277.0,,,67277.0
T00416,U135,2022-08-23,Expense,Utilities,343,Card,Bengaluru,Paid electricity bill,,343.0,,,343.0
T00021,U134,2020-03-26,Expense,Rent,56,UPI,Kolkata,Doctor visit via app,,56.0,,,56.0
T10837,U123,2021-02-04,Expense,Rent,408,Bank Transfer,Hyderabad,Salary,,408.0,,,408.0
T13025,U129,2022-11-12,Expense,Rent,"2,406",Cash,Pune,Netflix subscription,,2406.0,,,2406.0
T13818,U043,2019-08-19,Expense,Savings,₹34,UPI,Hyderabad,Dinner at resto,₹,34.0,34.0,,
T02679,U029,2022-09-25,Expense,Food,₹355,UPI,Jaipur,Grocery shopping via app,₹,355.0,355.0,,
T04206,U185,2019-07-27,Expense,Entertainment,₹223,Bank Transfer,Jaipur,zEaoIxh2rApccr,₹,223.0,223.0,,
T10155,U179,2022-08-13,Expense,Food,₹855,Card,Pune,Salary,₹,855.0,855.0,,
T03882,U057,2020-12-02,Expense,Entertainment,"7,025",Cash,Ahmedabad,Gift via app,,7025.0,,,7025.0
T14410,U111,2020-04-08,Expense,Entertainment,264,Cash,Hyderabad,Doctor visit,,264.0,,,264.0
T06613,U156,2019-07-25,Expense,Education,609,Card,Bengaluru,Grocery shopping cash,,609.0,,,609.0
T14647,U122,2019-02-16,Expense,Health,"2,883",Unknown,Hyderabad,Monthly rent,,2883.0,,,2883.0
T14286,U158,2022-07-28,Expense,Food,"1,832",Cash,Bengaluru,Monthly rent,,1832.0,,,1832.0
T08327,U080,2022-03-05,Expense,Food,₹280,Bank Transfer,Bengaluru,Gift via app,₹,280.0,280.0,,
T06148,U078,2020-04-09,Expense,Utilities,104,UPI,Hyderabad,Paid electricity bill,,104.0,,,104.0
T11298,U063,2022-05-14,Expense,Food,"1,237",Cash,Chennai,Paid electricity bill,,1237.0,,,1237.0
T01612,U052,2019-04-25,Expense,Savings,77,Bank Transfer,Pune,Course fee,,77.0,,,77.0
T11317,U145,2022-09-14,Expense,Food,792,UPI,Jaipur,Salary,,792.0,,,792.0
T07108,U061,2022-10-29,Expense,Rent,₹246,Cash,Kolkata,,₹,246.0,246.0,,
T01871,U025,2020-09-18,Expense,Food,"1,180",Cash,Mumbai,Dinner at resto via app,,1180.0,,,1180.0
T14198,U178,2020-08-01,Expense,Food,634,UPI,Mumbai,Course fee cash,,634.0,,,634.0
T06812,U123,,Income,Other Income,"97,786",Card,Chennai,Uber to office,,97786.0,,,97786.0
T13027,U106,2019-08-29,Expense,Rent,$65,Card,Lucknow,Netflix subscription,$,65.0,,65.0,
T07835,U094,2019-09-17,Expense,Travel,962,Card,Bengaluru,Uber to office,,962.0,,,962.0
T11408,U061,2021-03-25,Expense,Travel,"1,789",UPI,Kolkata,Uber to office via app,,1789.0,,,1789.0
T11959,U079,2019-06-08,Expense,Others,$981,UPI,Bengaluru,Salary,$,981.0,,981.0,
T01106,U128,2019-06-03,Expense,Savings,₹89,Cash,Delhi,Monthly rent cash,₹,89.0,89.0,,
T05339,U021,2019-08-02,Expense,Rent,$911,Cash,Hyderabad,Netflix subscription cash,$,911.0,,911.0,
T06451,U066,2019-04-06,Expense,Food,448,Bank Transfer,Chennai,Uber to office ,,448.0,,,448.0
T03931,U109,2020-01-10,Expense,Education,845,Bank Transfer,Mumbai,Uber to office via app,,845.0,,,845.0
T11103,U115,2020-07-09,Income,Other Income,"49,335",UPI,Pune,Uber to office cash,,49335.0,,,49335.0
T07137,U032,2020-01-29,Expense,Utilities,174,Cash,Hyderabad,Netflix subscription,,174.0,,,174.0
T04022,U073,2021-04-28,Income,Salary,"73,610",Card,Mumbai,Salary,,73610.0,,,73610.0
T08909,U136,2019-01-26,Expense,Food,164,Cash,Jaipur,Paid electricity bill,,164.0,,,164.0
T13777,U101,2022-01-27,Expense,Entertainment,218,Cash,Ahmedabad,Grocery shopping cash,,218.0,,,218.0
T04232,U159,2021-10-12,Expense,Rent,"1,584",Bank Transfer,Ahmedabad,Salary,,1584.0,,,1584.0
T10645,U046,2021-12-29,Expense,Rent,"999,999",UPI,Pune,,,,,,
T03613,U028,2022-03-12,Expense,Rent,100,Cash,Pune,Dinner at resto,,100.0,,,100.0
T10757,U084,2022-09-22,Expense,Others,"1,848",Cash,Mumbai,Doctor visit,,1848.0,,,1848.0
T12075,U154,2019-12-20,Expense,Entertainment,"2,809",Card,Chennai,Paid electricity bill cash,,2809.0,,,2809.0
T14954,U130,2022-05-09,Expense,Entertainment,"2,042",UPI,Delhi,,,2042.0,,,2042.0
T09691,U077,2019-06-11,Expense,Others,"1,446",Cash,Kolkata,,,1446.0,,,1446.0
T01772,U108,2020-07-25,Expense,Rent,402,Card,Jaipur,Course fee cash,,402.0,,,402.0
T07736,U003,2021-04-28,Expense,Travel,"1,544",Cash,Mumbai,,,1544.0,,,1544.0
T05925,U052,2022-01-09,Expense,Travel,557,UPI,Ahmedabad,Course fee,,557.0,,,557.0
T11279,U106,2021-04-05,Expense,Food,"1,031",Bank Transfer,Ahmedabad,Gift,,1031.0,,,1031.0
T06664,U038,2021-07-07,Income,Bonus,"₹48,318",Card,Mumbai,Paid electricity bill,₹,48318.0,48318.0,,
T13011,U129,2019-12-10,Expense,Travel,729,Card,Mumbai,Course fee,,729.0,,,729.0
T04254,U189,2019-05-18,Expense,Entertainment,306,Cash,Chennai,Monthly rent via app,,306.0,,,306.0
T03550,U046,2021-05-04,Expense,Food,177,Bank Transfer,Jaipur,Netflix subscription,,177.0,,,177.0
T06151,U142,2021-10-31,Expense,Food,475,UPI,Chennai,Grocery shopping,,475.0,,,475.0
T11435,U077,2021-11-29,Expense,Food,94,Cash,Mumbai,Salary,,94.0,,,94.0
T09789,U032,2022-06-24,Expense,Rent,930,Cash,Pune,Netflix subscription cash,,930.0,,,930.0
T10160,U084,2021-04-03,Expense,Rent,88,Cash,Kolkata,Salary,,88.0,,,88.0
T09897,U054,2022-01-19,Expense,Food,105,UPI,Mumbai,Uber to office late,,105.0,,,105.0
T12229,U068,2022-07-01,Expense,Savings,141,UPI,Jaipur,Course fee,,141.0,,,141.0
T05737,U086,2021-06-13,Expense,Food,295,Bank Transfer,Jaipur,Salary,,295.0,,,295.0
T00365,U156,2020-10-30,Expense,Rent,463,Card,Chennai,Dinner at resto cash,,463.0,,,463.0
T10609,U039,2020-08-27,Expense,Food,926,Cash,Kolkata,Paid electricity bill,,926.0,,,926.0
T00730,U188,2021-06-22,Expense,Food,"₹1,381",UPI,Kolkata,Dinner at resto,₹,1381.0,1381.0,,
T05538,U071,2021-11-21,Expense,Rent,81,Bank Transfer,Kolkata,Uber to office,,81.0,,,81.0
T11414,U116,2019-03-16,Expense,Travel,121,UPI,Mumbai,Course fee,,121.0,,,121.0
T11958,U153,2020-10-18,Expense,Utilities,132,Cash,Hyderabad,Monthly rent late,,132.0,,,132.0
T14396,U038,2020-11-10,Income,Salary,"28,017",Cash,Delhi,Dinner at resto,,28017.0,,,28017.0
T13864,U088,2022-04-17,Expense,Food,₹635,Bank Transfer,Pune,Doctor visit via app,₹,635.0,635.0,,
T10495,U086,2022-06-29,Expense,Food,"₹5,472",Bank Transfer,Delhi,Paid electricity bill,₹,5472.0,5472.0,,
T04464,U090,2019-11-18,Expense,Travel,343,Card,Hyderabad,Gift,,343.0,,,343.0
T01633,U016,2020-08-11,Expense,Entertainment,372,Cash,Chennai,Monthly rent,,372.0,,,372.0
T07838,U063,2022-10-24,Expense,Food,271,Cash,Unknown,,,271.0,,,271.0
T05218,U167,2019-09-12,Expense,Travel,"2,114",Card,Mumbai,Gift,,2114.0,,,2114.0
T05830,U167,2021-12-17,Expense,Rent,483,Cash,Ahmedabad,Uber to office,,483.0,,,483.0
T03312,U056,2021-08-08,Expense,Food,383,Cash,Lucknow,Doctor visit,,383.0,,,383.0
T12040,U100,2019-04-14,Expense,Others,454,UPI,Unknown,Gift,,454.0,,,454.0
T12331,U189,2021-10-30,Expense,Others,$446,Unknown,Kolkata,Uber to office via app,$,446.0,,446.0,
T07270,U011,2021-03-06,Expense,Utilities,"1,405",UPI,Lucknow,Course fee,,1405.0,,,1405.0
T12386,U001,2022-01-30,Expense,Rent,558,Bank Transfer,Pune,Grocery shopping via app,,558.0,,,558.0
T12727,U087,2019-03-09,Expense,Rent,60,Bank Transfer,Jaipur,Course fee,,60.0,,,60.0
T00542,U024,2021-05-07,Income,Bonus,"33,762",Cash,Mumbai,Grocery shopping ,,33762.0,,,33762.0
T08922,U056,2022-07-20,Income,Other Income,"66,789",Bank Transfer,Ahmedabad,Uber to office,,66789.0,,,66789.0
T03657,U030,2021-10-09,Expense,Savings,310,Bank Transfer,Delhi,Course fee,,310.0,,,310.0
T12222,U069,2019-09-14,Expense,Food,109,UPI,Jaipur,Grocery shopping,,109.0,,,109.0
T11588,U136,2020-07-11,Expense,Food,418,Cash,Chennai,Netflix subscription,,418.0,,,418.0
T01684,U082,2020-09-02,Expense,Savings,520,Bank Transfer,Hyderabad,Monthly rent,,520.0,,,520.0
T00382,U049,2019-09-22,Expense,Food,₹171,Bank Transfer,Ahmedabad,Uber to office,₹,171.0,171.0,,
T10400,U042,2020-02-16,Expense,Travel,"3,595",Card,Pune,Salary,,3595.0,,,3595.0
T09905,U077,2019-01-02,Expense,Food,365,Cash,Hyderabad,Uber to office,,365.0,,,365.0
T04726,U148,2019-12-16,Expense,Utilities,430,UPI,Ahmedabad,aKFTI5Mjo0wHME,,430.0,,,430.0
T00512,U101,2021-04-29,Expense,Entertainment,981,UPI,Hyderabad,Uber to office,,981.0,,,981.0
T14157,U115,2020-01-16,Expense,Rent,₹581,Bank Transfer,Delhi,Paid electricity bill,₹,581.0,581.0,,
T03144,U161,2020-01-02,Expense,Savings,76,Cash,Lucknow,Uber to office via app,,76.0,,,76.0
T04896,U142,2021-06-29,Expense,Utilities,"2,384",UPI,Ahmedabad,Doctor visit,,2384.0,,,2384.0
T04878,U012,2020-09-27,Expense,Utilities,₹914,Bank Transfer,Delhi,Monthly rent ,₹,914.0,914.0,,
T04775,U088,2020-10-18,Income,Salary,"74,889",Card,Hyderabad,Dinner at resto,,74889.0,,,74889.0
T02926,U074,2019-12-26,Expense,Food,"1,426",Cash,Chennai,9eOQIwgi,,1426.0,,,1426.0
T05058,U191,2019-06-10,Expense,Travel,"₹2,506",Cash,Pune,Grocery shopping late,₹,2506.0,2506.0,,
T04541,U173,2021-09-22,Income,Salary,"64,488",Bank Transfer,Mumbai,zY783iCpVr4eRWGZfj9,,64488.0,,,64488.0
T13230,U109,2022-11-13,Expense,Food,₹458,UPI,Hyderabad,Dinner at resto,₹,458.0,458.0,,
T00902,U026,2021-08-27,Expense,Entertainment,286,Card,Hyderabad,Gift,,286.0,,,286.0
T10904,U010,2021-11-22,Expense,Food,"1,478",Bank Transfer,Kolkata,Uber to office,,1478.0,,,1478.0
T10318,U022,2020-01-19,Expense,Savings,111,Bank Transfer,Jaipur,Netflix subscription,,111.0,,,111.0
T05333,U088,2020-08-23,Expense,Food,253,Card,Hyderabad,Uber to office,,253.0,,,253.0
T00460,U044,2021-05-09,Expense,Travel,₹41,Cash,Pune,,₹,41.0,41.0,,
T04851,U021,2019-02-18,Expense,Entertainment,265,Bank Transfer,Lucknow,Course fee,,265.0,,,265.0
T11859,U160,2020-01-26,Expense,Food,235,UPI,Bengaluru,Gift,,235.0,,,235.0
T14312,U097,2021-05-29,Income,Salary,"63,239",Card,Chennai,Course fee,,63239.0,,,63239.0
T13028,U184,2019-08-12,Expense,Food,"2,279",Cash,Jaipur,Paid electricity bill cash,,2279.0,,,2279.0
T10542,U017,2021-02-25,Expense,Travel,244,Card,Lucknow,Netflix subscription,,244.0,,,244.0
T06728,U125,2019-02-15,Expense,Food,$194,UPI,Bengaluru,,$,194.0,,194.0,
T11252,U048,2019-05-15,Expense,Utilities,462,Bank Transfer,Kolkata,Course fee,,462.0,,,462.0
T09085,U074,2019-05-12,Income,Other Income,"74,359",Cash,Jaipur,Monthly rent late,,74359.0,,,74359.0
T08838,U124,2022-12-09,Income,Salary,"49,899",Cash,Kolkata,ML5jCCEpQivArxDcnl,,49899.0,,,49899.0
T01512,U150,2019-06-20,Expense,Travel,"999,999",Unknown,Kolkata,Gift,,,,,
T10376,U081,2022-01-11,Expense,Food,69,UPI,Mumbai,,,69.0,,,69.0
T07444,U058,2021-04-10,Expense,Utilities,"1,020",Card,Hyderabad,Doctor visit,,1020.0,,,1020.0
T13690,U102,2019-02-11,Expense,Food,470,Card,Delhi,Salary via app,,470.0,,,470.0
T07119,U084,2019-12-25,Income,Bonus,"42,709",UPI,Bengaluru,Dinner at resto cash,,42709.0,,,42709.0
T11547,U017,2022-05-08,Expense,Food,113,Cash,Jaipur,Course fee,,113.0,,,113.0
T11650,U185,2020-09-18,Expense,Others,782,Cash,Chennai,Gift,,782.0,,,782.0
T05041,U181,,Income,Other Income,"₹47,041",Bank Transfer,Pune,Course fee,₹,47041.0,47041.0,,
T01464,U050,2019-07-25,Income,Salary,"67,928",Bank Transfer,Delhi,Doctor visit late,,67928.0,,,67928.0
T08355,U024,2021-10-20,Expense,Health,₹551,Bank Transfer,Pune,Salary ,₹,551.0,551.0,,
T14310,U169,2022-06-21,Expense,Entertainment,396,UPI,Hyderabad,Gift cash,,396.0,,,396.0
T01242,U033,2019-06-03,Expense,Rent,464,Unknown,Pune,Uber to office,,464.0,,,464.0
T14676,U166,2020-08-13,Income,Bonus,"53,484",Bank Transfer,Delhi,Doctor visit,,53484.0,,,53484.0
T06827,U083,,Expense,Rent,"$2,845",UPI,Lucknow,Course fee,$,2845.0,,2845.0,
T00135,U184,2022-03-11,Expense,Travel,$517,Bank Transfer,Kolkata,,$,517.0,,517.0,
T06792,U139,2022-04-06,Expense,Food,₹198,Cash,Hyderabad,Monthly rent,₹,198.0,198.0,,
T04598,U026,2022-03-27,Expense,Utilities,706,Bank Transfer,Delhi,Monthly rent,,706.0,,,706.0
T12756,U035,2022-12-17,Expense,Utilities,128,Unknown,Hyderabad,Doctor visit,,128.0,,,128.0
T12406,U175,2021-04-16,Expense,Rent,249,Bank Transfer,Pune,Monthly rent ,,249.0,,,249.0
T00301,U035,2020-10-11,Expense,Entertainment,320,Card,Hyderabad,Gift,,320.0,,,320.0
T06162,U103,2022-11-18,Expense,Rent,51,UPI,Delhi,Doctor visit,,51.0,,,51.0
T02346,U096,2020-09-21,Income,Bonus,"58,470",UPI,Bengaluru,Uber to office,,58470.0,,,58470.0
T10898,U059,2021-10-31,Expense,Rent,100,Cash,Lucknow,Paid electricity bill ,,100.0,,,100.0
T02158,U143,2022-07-10,Expense,Savings,26,Bank Transfer,Pune,Dinner at resto,,26.0,,,26.0
T11886,U139,2020-11-01,Expense,Food,56,Cash,Bengaluru,Doctor visit,,56.0,,,56.0
T02355,U165,2019-05-17,Expense,Rent,₹183,Card,Chennai,wgcz56ZSoAskmVaTRvCI,₹,183.0,183.0,,
T02435,U063,2020-07-23,Expense,Food,"$1,029",Bank Transfer,Kolkata,Salary,$,1029.0,,1029.0,
T07032,U011,2020-09-07,Expense,Education,590,Bank Transfer,Delhi,Course fee,,590.0,,,590.0
T08599,U170,2021-06-19,Expense,Rent,912,Cash,Mumbai,Grocery shopping ,,912.0,,,912.0
T01740,U143,2020-02-14,Expense,Savings,770,Cash,Lucknow,,,770.0,,,770.0
T14819,U178,2022-01-24,Expense,Food,440,Card,Hyderabad,Netflix subscription late,,440.0,,,440.0
T00267,U123,2020-04-19,Expense,Travel,₹23,Card,Bengaluru,Gift via app,₹,23.0,23.0,,
T06393,U119,2022-09-11,Expense,Travel,₹469,Card,Pune,Grocery shopping,₹,469.0,469.0,,
T09041,U081,2019-02-19,Expense,Savings,"1,286",Unknown,Kolkata,Doctor visit,,1286.0,,,1286.0
